cart_item_id,cart_id,product_id,order_amt
1662,515,10,1
1663,515,65,1
1664,516,12,2
1665,516,28,3
1666,516,35,1
1667,516,112,2
1668,517,74,3
1669,517,83,2
1670,517,124,2
1671,518,138,2
1672,518,97,1
1673,518,103,3
1674,518,111,3
1675,519,119,1
1676,519,54,2
1677,519,98,1
1678,520,53,3
1679,520,64,1
1680,520,97,3
1681,520,111,2
1682,520,120,1
1683,520,144,2
1684,521,58,1
1685,521,24,1
1686,521,94,3
1687,522,127,2
1688,522,120,1
1689,522,61,2
1690,522,35,3
1691,523,27,1
1692,523,63,2
1693,523,83,3
1694,523,114,1
1695,524,25,2
1696,524,47,2
1697,524,109,2
1698,524,113,1
1699,524,114,1
1700,524,151,3
1701,525,146,2
1702,525,127,2
1703,525,119,2
1704,525,28,2
1705,525,120,1
1706,526,1,2
1707,526,45,1
1708,526,113,1
1709,526,115,3
1710,527,103,3
1711,527,33,1
1712,527,35,1
1713,527,41,2
1714,528,148,3
1715,528,147,3
1716,528,33,3
1717,528,145,3
1718,529,7,2
1719,529,73,3
1720,529,120,1
1721,530,84,1
1722,530,99,2
1723,531,19,2
1724,531,61,1
1725,531,87,3
1726,532,138,3
1727,532,134,2
1728,532,101,3
1729,532,85,3
1730,533,5,3
1731,533,40,2
1732,533,116,3
1733,533,138,1
1734,534,20,1
1735,534,37,3
1736,534,80,1
1737,535,10,2
1738,535,24,1
1739,535,133,1
1740,536,146,1
1741,536,28,1
1742,537,56,1
1743,537,52,3
1744,537,4,1
1745,537,24,1
1746,538,77,3
1747,538,136,3
1748,539,72,1
1749,539,126,2
1750,539,127,3
1751,540,15,2
1752,540,24,1
1753,540,97,2
1754,540,128,3
1755,541,131,3
1756,541,143,2
1757,542,72,2
1758,542,53,1
1759,542,42,3
1760,543,8,3
1761,543,24,1
1762,543,58,2
1763,543,107,1
1764,544,42,3
1765,544,5,2
1766,544,40,2
1767,545,142,1
1768,545,117,1
1769,545,54,2
1770,545,107,1
1771,546,97,1
1772,546,91,3
1773,546,39,3
1774,546,59,3
1775,547,73,3
1776,547,97,3
1777,547,106,2
1778,548,74,2
1779,548,123,3
1780,549,14,2
1781,549,84,1
1782,550,113,2
1783,550,127,2
1784,550,48,1
1785,550,33,3
1786,551,82,2
1787,551,120,3
1788,552,8,2
1789,552,22,3
1790,553,32,2
1791,553,97,2
1792,554,86,2
1793,554,132,2
1794,555,46,3
1795,555,142,2
1796,556,95,1
1797,556,54,3
1798,556,109,3
1799,557,117,1
1800,557,48,1
1801,558,56,3
1802,558,74,2
1803,558,21,2
1804,559,32,3
1805,559,82,2
1806,559,111,3
1807,560,7,1
1808,560,51,3
1809,561,75,1
1810,561,100,3
1811,562,10,2
1812,562,116,3
1813,562,140,3
1814,562,146,3
1815,563,140,1
1816,563,26,3
1817,563,33,3
1818,564,40,2
1819,564,103,1
1820,564,139,2
1821,565,1,3
1822,565,98,2
1823,565,119,3
1824,565,152,2
1825,566,147,3
1826,566,41,3
1827,566,65,1
1828,567,97,2
1829,567,144,1
1830,567,5,1
1831,567,62,3
1832,568,24,3
1833,568,97,2
1834,568,114,2
1835,568,131,2
1836,569,91,2
1837,569,111,3
1838,570,24,2
1839,570,28,1
1840,570,40,1
1841,570,97,1
1842,571,24,1
1843,571,121,1
1844,572,110,3
1845,572,94,2
1846,572,6,3
1847,572,26,3
1848,573,25,1
1849,573,57,2
1850,573,64,2
1851,573,123,1
1852,574,24,1
1853,574,71,1
1854,574,97,1
1855,574,101,2
1856,575,32,1
1857,575,79,1
1858,576,134,2
1859,576,94,2
1860,576,32,2
1861,576,17,1
1862,577,6,2
1863,577,43,1
1864,577,119,2
1865,578,54,1
1866,578,127,3
1867,579,20,2
1868,579,31,1
1869,579,143,3
1870,580,17,2
1871,580,27,3
1872,580,33,3
1873,580,83,3
1874,581,147,1
1875,581,145,3
1876,581,33,2
1877,581,50,1
1878,582,55,3
1879,582,72,2
1880,582,97,2
1881,583,27,3
1882,583,37,1
1883,583,126,2
1884,584,6,2
1885,584,85,3
1886,584,144,1
1887,585,122,3
1888,585,31,2
1889,585,8,2
1890,585,5,1
1891,586,19,2
1892,586,32,3
1893,586,74,3
1894,586,95,3
1895,587,95,1
1896,587,147,2
1897,588,22,1
1898,588,127,3
1899,589,123,3
1900,589,133,3
1901,589,24,2
1902,589,73,1
1903,590,20,1
1904,590,65,1
1905,591,17,1
1906,591,25,3
1907,591,67,2
1908,591,86,3
1909,592,5,3
1910,592,134,2
1911,593,94,1
1912,593,117,2
1913,593,119,2
1914,594,129,3
1915,594,97,3
1916,594,50,3
1917,594,55,1
1918,595,14,2
1919,595,36,3
1920,595,124,1
1921,595,143,2
1922,596,24,1
1923,596,58,2
1924,596,103,1
1925,597,97,3
1926,597,123,2
1927,597,129,1
1928,598,88,3
1929,598,72,1
1930,599,7,3
1931,599,55,1
1932,599,114,3
1933,600,31,1
1934,600,33,2
1935,600,55,1
1936,601,114,1
1937,601,139,3
1938,601,150,3
1939,602,92,1
1940,602,33,3
1941,602,74,2
1942,603,143,3
1943,603,134,3
1944,603,48,1
1945,604,6,2
1946,604,7,3
1947,604,119,2
1948,605,60,1
1949,605,144,2
1950,606,142,3
1951,606,149,1
1952,607,36,3
1953,607,38,2
1954,607,80,1
1955,607,114,1
1956,608,97,1
1957,608,24,2
1958,609,43,3
1959,609,88,3
1960,610,90,2
1961,610,102,2
1962,610,152,1
1963,611,3,1
1964,611,10,2
1965,611,104,3
1966,611,126,1
1967,612,129,2
1968,612,58,1
1969,612,126,1
1970,613,133,1
1971,613,97,1
1972,614,100,2
1973,614,127,3
1974,615,80,3
1975,615,97,3
1976,615,109,1
1977,616,80,2
1978,616,89,1
1979,616,104,1
1980,617,84,3
1981,617,97,2
1982,618,81,1
1983,618,48,3
1984,618,33,1
1985,619,31,1
1986,619,97,2
1987,619,119,1
1988,619,124,1
1989,620,31,1
1990,620,34,1
1991,620,46,3
1992,620,131,2
1993,621,33,1
1994,621,71,2
1995,622,65,1
1996,622,30,3
1997,622,1,3
1998,622,5,3
1999,623,16,3
2000,623,41,1
2001,623,63,2
2002,623,78,3
2003,624,30,2
2004,624,65,3
2005,625,32,3
2006,625,119,2
2007,625,135,2
2008,626,97,3
2009,626,65,2
2010,626,72,3
2011,627,59,1
2012,627,87,3
2013,628,65,3
2014,628,99,1
2015,628,110,2
2016,628,130,1
2017,629,117,1
2018,629,14,2
2019,629,111,3
2020,630,54,1
2021,630,136,3
2022,630,46,1
2023,631,97,3
2024,631,111,2
2025,631,52,1
2026,632,97,2
2027,632,24,3
2028,633,85,2
2029,633,113,2
2030,634,14,1
2031,634,64,1
2032,634,65,3
2033,635,68,2
2034,635,103,2
2035,636,13,1
2036,636,49,2
2037,637,51,2
2038,637,56,1
2039,638,97,3
2040,638,66,1
2041,638,22,1
2042,638,18,1
2043,639,15,2
2044,639,44,1
2045,639,81,1
2046,639,106,2
2047,640,26,3
2048,640,75,3
2049,641,6,1
2050,641,23,2
2051,641,74,1
2052,641,117,3
2053,642,146,1
2054,642,72,1
2055,642,6,3
2056,643,50,1
2057,643,62,2
2058,644,5,1
2059,644,62,1
2060,644,86,1
2061,644,142,1
2062,645,16,3
2063,645,24,1
2064,645,35,1
2065,645,46,3
2066,646,73,1
2067,646,47,2
2068,646,36,3
2069,646,15,2
2070,647,71,3
2071,647,80,2
2072,647,148,3
2073,648,24,2
2074,648,126,3
2075,649,33,3
2076,649,49,3
2077,649,113,3
2078,650,24,2
2079,650,119,2
2080,650,133,1
2081,651,121,3
2082,651,38,2
2083,652,29,2
2084,652,37,2
2085,653,5,1
2086,653,23,1
2087,653,24,1
2088,653,97,2
2089,654,24,1
2090,654,33,2
2091,654,69,1
2092,654,123,2
2093,655,97,2
2094,655,152,3
2095,655,55,2
2096,656,38,3
2097,656,39,3
2098,656,123,3
2099,656,149,3
2100,657,103,2
2101,657,109,1
2102,657,129,1
2103,657,136,2
2104,658,112,2
2105,658,118,2
2106,658,120,1
2107,659,120,1
2108,659,47,3
2109,659,32,1
2110,659,44,1
2111,660,33,3
2112,660,107,2
2113,661,12,2
2114,661,33,3
2115,661,47,2
2116,661,113,2
2117,662,119,1
2118,662,1,3
2119,662,67,1
2120,662,98,1
2121,663,103,2
2122,663,78,1
2123,663,24,3
2124,663,31,2
2125,664,78,3
2126,664,110,3
2127,664,120,3
2128,665,134,1
2129,665,130,3
2130,666,110,1
2131,666,117,1
2132,666,103,2
2133,667,102,2
2134,667,140,3
2135,667,48,2
2136,668,88,2
2137,668,148,3
2138,668,23,3
2139,668,25,2
2140,669,67,1
2141,669,68,2
2142,669,106,3
2143,669,119,2
2144,670,82,1
2145,670,97,2
2146,671,30,1
2147,671,73,2
2148,671,97,2
2149,671,148,3
2150,672,58,1
2151,672,117,1
2152,673,103,2
2153,673,39,3
2154,674,123,1
2155,674,126,3
2156,674,148,3
2157,675,6,2
2158,675,57,3
2159,675,96,2
2160,676,19,1
2161,676,109,1
2162,676,129,3
2163,677,14,2
2164,677,65,1
2165,678,128,2
2166,678,49,2
2167,678,35,2
2168,679,27,1
2169,679,65,1
2170,679,122,3
2171,680,17,1
2172,680,29,3
2173,680,45,1
2174,680,132,3
2175,681,5,1
2176,681,143,3
2177,682,94,1
2178,682,97,3
2179,683,107,1
2180,683,28,1
2181,684,37,2
2182,684,97,3
2183,684,136,3
2184,685,47,1
2185,685,72,1
2186,685,145,1
2187,686,15,3
2188,686,17,1
2189,687,9,3
2190,687,92,2
2191,687,97,2
2192,687,119,1
2193,688,97,2
2194,688,96,3
2195,688,39,3
2196,688,24,2
2197,689,13,3
2198,689,31,3
2199,689,86,1
2200,689,148,1
2201,690,35,2
2202,690,42,2
2203,690,55,1
2204,690,91,1
2205,691,35,2
2206,691,119,2
2207,692,84,2
2208,692,113,2
2209,693,86,3
2210,693,63,1
2211,694,5,1
2212,694,80,2
2213,694,95,2
2214,694,149,1
2215,695,148,2
2216,695,4,2
2217,695,65,1
2218,695,130,1
2219,696,80,1
2220,696,75,1
2221,696,24,3
2222,696,39,1
2223,697,145,1
2224,697,105,3
2225,697,32,2
2226,697,97,2
2227,698,35,1
2228,698,88,3
2229,698,111,3
2230,699,9,2
2231,699,53,1
2232,699,65,1
2233,699,83,2
2234,700,135,1
2235,700,97,1
2236,700,78,1
2237,701,5,2
2238,701,62,2
2239,702,33,3
2240,702,103,2
2241,703,24,1
2242,703,33,2
2243,703,60,2
2244,704,45,3
2245,704,64,3
2246,704,20,3
2247,704,120,3
2248,705,8,1
2249,705,4,3
2250,705,62,3
2251,706,140,3
2252,706,124,2
2253,707,8,2
2254,707,135,2
2255,708,65,2
2256,708,91,3
2257,708,96,2
2258,709,5,2
2259,709,69,1
2260,710,1,3
2261,710,94,2
2262,711,125,1
2263,711,141,1
2264,711,31,2
2265,712,16,2
2266,712,19,2
2267,713,31,3
2268,713,33,2
2269,713,80,1
2270,713,126,2
2271,714,21,3
2272,714,56,1
2273,715,89,1
2274,715,6,1
2275,715,52,2
2276,716,33,1
2277,716,117,1
2278,716,19,3
2279,717,21,1
2280,717,66,2
2281,717,119,1
2282,717,151,2
2283,718,90,2
2284,718,111,2
2285,718,145,2
2286,719,79,3
2287,719,130,3
2288,720,129,2
2289,720,24,2
2290,720,97,1
2291,721,140,2
2292,721,18,2
2293,721,114,3
2294,722,71,3
2295,722,97,3
2296,722,105,1
2297,722,128,2
2298,723,86,2
2299,723,92,1
2300,723,97,2
2301,724,60,3
2302,724,141,1
2303,725,30,1
2304,725,17,1
2305,725,73,3
2306,726,111,2
2307,726,69,3
2308,727,67,3
2309,727,97,3
2310,728,23,2
2311,728,116,1
2312,728,131,1
2313,729,31,3
2314,729,33,1
2315,729,123,1
2316,729,147,3
2317,730,33,1
2318,730,96,2
2319,731,61,1
2320,731,55,3
2321,731,24,3
2322,732,24,3
2323,732,42,3
2324,732,83,2
2325,733,2,1
2326,733,144,2
2327,734,85,1
2328,734,136,2
2329,735,15,1
2330,735,90,2
2331,736,5,2
2332,736,38,2
2333,736,114,1
2334,737,31,1
2335,737,24,1
2336,738,16,2
2337,738,24,1
2338,738,29,2
2339,738,62,1
2340,739,25,3
2341,739,33,1
2342,740,63,1
2343,740,98,2
2344,741,87,1
2345,741,106,2
2346,742,62,1
2347,742,52,2
2348,743,14,1
2349,743,17,3
2350,743,68,2
2351,743,106,1
2352,744,33,2
2353,744,40,3
2354,744,138,1
2355,744,143,3
2356,745,75,2
2357,745,24,1
2358,745,33,3
2359,745,101,3
2360,746,122,3
2361,746,113,2
2362,747,125,2
2363,747,124,3
2364,747,119,3
2365,747,33,1
2366,748,73,1
2367,748,93,3
2368,749,67,1
2369,749,85,2
2370,749,126,2
2371,750,5,2
2372,750,119,3
2373,750,120,3
2374,751,83,2
2375,751,122,1
2376,751,14,3
2377,751,33,2
2378,752,68,1
2379,752,142,1
2380,753,24,1
2381,753,55,1
2382,753,131,1
2383,753,137,2
2384,754,115,1
2385,754,125,2
2386,755,26,2
2387,755,121,3
2388,756,67,3
2389,756,65,1
2390,757,67,2
2391,757,91,1
2392,757,5,2
2393,758,57,1
2394,758,144,3
2395,759,39,3
2396,759,99,2
2397,759,132,1
2398,760,26,3
2399,760,95,1
2400,760,140,2
2401,761,131,3
2402,761,24,1
2403,761,36,1
2404,761,76,2
2405,762,150,2
2406,762,20,1
2407,762,3,1
2408,763,76,2
2409,763,152,2
2410,764,97,3
2411,764,133,1
2412,765,42,3
2413,765,45,2
2414,766,82,1
2415,766,31,3
2416,766,46,3
2417,767,67,1
2418,767,118,1
2419,767,24,1
2420,768,113,3
2421,768,95,3
2422,768,104,2
2423,769,44,1
2424,769,97,1
2425,769,151,2
2426,770,13,3
2427,770,58,2
2428,770,97,2
2429,771,7,2
2430,771,24,3
2431,771,37,2
2432,771,131,3
2433,772,93,3
2434,772,60,2
2435,772,45,3
2436,772,51,3
2437,773,31,2
2438,773,80,2
2439,773,122,1
2440,774,84,1
2441,774,111,2
2442,775,19,3
2443,775,26,3
2444,775,72,1
2445,775,83,3
2446,776,90,1
2447,776,46,1
2448,777,122,1
2449,777,48,2
2450,778,11,2
2451,778,44,3
2452,778,78,3
2453,778,98,2
2454,779,24,2
2455,779,93,2
2456,779,97,2
2457,779,136,1
2458,780,97,1
2459,780,131,2
2460,780,53,3
2461,781,18,2
2462,781,119,1
2463,782,59,2
2464,782,65,3
2465,782,137,3
2466,783,85,3
2467,783,122,1
2468,784,59,1
2469,784,74,1
2470,785,40,3
2471,785,113,1
2472,786,94,2
2473,786,93,2
2474,786,98,2
2475,787,116,3
2476,787,106,3
2477,787,67,2
2478,787,91,2
2479,788,6,1
2480,788,119,1
2481,789,33,2
2482,789,95,2
2483,790,59,3
2484,790,126,2
2485,791,69,1
2486,791,96,1
2487,791,119,2
2488,792,49,2
2489,792,97,1
2490,792,24,1
2491,793,23,3
2492,793,111,3
2493,793,123,3
2494,794,27,2
2495,794,41,3
2496,794,64,3
2497,794,113,1
2498,795,48,2
2499,795,100,2
2500,796,143,2
2501,796,19,2
2502,797,144,2
2503,797,124,1
2504,797,4,1
2505,797,5,3
2506,798,47,1
2507,798,94,2
2508,799,25,1
2509,799,29,3
2510,799,88,1
2511,800,33,3
2512,800,97,3
2513,801,133,3
2514,801,4,2
2515,801,24,1
2516,801,147,1
2517,802,117,1
2518,802,6,1
2519,803,9,2
2520,803,118,3
2521,804,24,1
2522,804,55,3
2523,804,128,3
2524,805,106,1
2525,805,110,1
2526,805,119,1
2527,806,79,2
2528,806,137,1
2529,806,32,3
2530,806,47,3
2531,807,148,2
2532,807,81,2
2533,807,5,3
2534,808,9,1
2535,808,72,1
2536,808,105,1
2537,808,120,2
2538,809,81,1
2539,809,135,2
2540,810,24,3
2541,810,42,3
2542,810,97,1
2543,810,116,3
2544,811,93,1
2545,811,119,3
2546,811,86,2
2547,812,36,3
2548,812,80,3
2549,812,111,1
2550,813,4,3
2551,813,110,1
2552,813,119,2
2553,813,136,3
2554,814,5,2
2555,814,24,1
2556,814,97,3
2557,815,48,2
2558,815,33,2
2559,816,137,3
2560,816,24,3
2561,817,32,3
2562,817,80,3
2563,817,114,3
2564,818,11,2
2565,818,21,2
2566,818,62,3
2567,818,133,3
2568,819,55,3
2569,819,56,1
2570,819,98,1
2571,820,112,1
2572,820,68,3
2573,820,39,3
2574,820,43,3
2575,821,49,2
2576,821,65,1
2577,821,90,3
2578,821,134,1
2579,822,73,2
2580,822,88,3
2581,823,53,1
2582,823,112,1
2583,823,119,2
2584,824,90,2
2585,824,73,1
2586,824,106,2
2587,825,139,3
2588,825,24,3
2589,826,1,2
2590,826,52,3
2591,826,73,1
2592,827,48,2
2593,827,115,1
2594,827,121,1
2595,827,148,3
2596,828,27,1
2597,828,69,2
2598,828,116,3
2599,829,139,3
2600,829,24,1
2601,829,15,2
2602,830,69,1
2603,830,115,3
2604,831,24,1
2605,831,134,3
2606,831,135,3
2607,832,5,3
2608,832,58,2
2609,832,65,1
2610,833,116,3
2611,833,119,2
2612,833,149,3
2613,834,97,1
2614,834,92,3
2615,835,5,2
2616,835,103,1
2617,836,33,2
2618,836,105,2
2619,837,36,2
2620,837,84,2
2621,837,143,1
2622,838,6,2
2623,838,117,1
2624,839,119,1
2625,839,81,1
2626,839,10,3
2627,839,73,2
2628,840,55,2
2629,840,85,1
2630,840,117,3
2631,840,128,1
2632,841,1,2
2633,841,97,2
2634,841,122,3
2635,841,133,1
2636,842,90,1
2637,842,31,2
2638,843,123,1
2639,843,91,3
2640,843,22,1
2641,843,59,2
2642,844,55,2
2643,844,56,3
2644,844,92,1
2645,845,72,3
2646,845,78,1
2647,845,97,3
2648,846,28,3
2649,846,128,1
2650,847,97,2
2651,847,5,3
2652,847,142,2
2653,848,138,2
2654,848,63,3
2655,848,133,1
2656,849,118,3
2657,849,144,1
2658,850,4,1
2659,850,28,2
2660,851,97,2
2661,851,7,1
2662,851,33,3
2663,852,50,1
2664,852,137,2
2665,852,32,2
2666,853,148,3
2667,853,80,1
2668,853,33,1
2669,853,62,2
2670,854,97,1
2671,854,117,2
2672,855,118,2
2673,855,123,1
2674,855,142,1
2675,856,9,1
2676,856,11,3
2677,856,112,1
2678,857,87,3
2679,857,142,2
2680,857,38,2
2681,857,116,2
2682,858,34,3
2683,858,67,1
2684,858,119,1
2685,858,140,2
2686,859,1,2
2687,859,65,3
2688,860,79,3
2689,860,58,3
2690,860,107,2
2691,861,111,1
2692,861,119,2
2693,862,51,1
2694,862,24,1
2695,862,97,2
2696,863,148,1
2697,863,119,2
2698,864,98,3
2699,864,119,2
2700,864,64,3
2701,864,71,1
2702,865,137,1
2703,865,65,1
2704,865,132,3
2705,866,35,1
2706,866,36,1
2707,866,61,3
2708,866,119,2
2709,867,5,1
2710,867,55,1
2711,867,133,2
2712,868,40,3
2713,868,87,2
2714,869,11,3
2715,869,13,1
2716,870,95,3
2717,870,127,3
2718,870,6,2
2719,871,92,3
2720,871,136,1
2721,872,31,1
2722,872,33,3
2723,872,77,1
2724,872,97,3
2725,873,50,1
2726,873,63,3
2727,873,119,1
2728,874,8,3
2729,874,65,2
2730,874,79,3
2731,874,134,3
2732,875,87,1
2733,875,73,2
2734,875,17,3
2735,875,19,3
2736,876,97,3
2737,876,117,2
2738,877,62,3
2739,877,85,3
2740,877,95,2
2741,878,5,3
2742,878,44,2
2743,878,62,1
2744,878,119,2
2745,879,116,2
2746,879,106,3
2747,879,97,2
2748,880,33,2
2749,880,55,1
2750,881,9,2
2751,881,46,2
2752,881,97,1
2753,881,133,1
2754,882,6,3
2755,882,44,2
2756,882,110,1
2757,883,14,1
2758,883,99,3
2759,884,131,3
2760,884,124,1
2761,884,23,3
2762,884,36,1
2763,885,6,2
2764,885,60,1
2765,885,61,2
2766,886,14,3
2767,886,24,1
2768,886,138,1
2769,887,32,1
2770,887,82,1
2771,887,96,1
2772,887,143,1
2773,888,104,2
2774,888,108,3
2775,889,135,3
2776,889,130,3
2777,890,12,2
2778,890,59,1
2779,890,116,2
2780,891,23,1
2781,891,41,1
2782,891,71,1
2783,891,147,2
2784,892,46,1
2785,892,100,3
2786,893,24,1
2787,893,97,2
2788,894,147,2
2789,894,13,2
2790,894,53,3
2791,895,23,3
2792,895,39,2
2793,895,80,3
2794,896,34,2
2795,896,102,3
2796,896,129,2
2797,896,131,3
2798,897,97,2
2799,897,96,3
2800,897,82,3
2801,897,94,2
2802,898,31,3
2803,898,46,2
2804,898,101,3
2805,898,146,3
2806,899,24,3
2807,899,30,3
2808,899,94,1
2809,900,94,1
2810,900,11,1
2811,900,100,2
2812,901,54,1
2813,901,65,2
2814,902,119,2
2815,902,44,3
2816,902,24,1
2817,902,2,2
2818,903,17,3
2819,903,109,2
2820,903,148,2
2821,904,56,1
2822,904,97,3
2823,904,142,2
2824,905,54,1
2825,905,112,2
2826,905,117,3
2827,906,18,3
2828,906,127,2
2829,906,1,3
2830,906,5,1
2831,907,20,1
2832,907,101,2
2833,908,37,3
2834,908,46,1
2835,908,86,2
2836,908,146,3
2837,909,97,3
2838,909,137,3
2839,910,88,1
2840,910,90,2
2841,911,54,2
2842,911,8,3
2843,912,146,3
2844,912,125,1
2845,912,24,3
2846,913,49,3
2847,913,70,2
2848,913,117,3
2849,914,27,1
2850,914,59,3
2851,914,88,2
2852,914,92,3
2853,915,45,1
2854,915,118,2
2855,915,127,1
2856,916,49,1
2857,916,142,1
2858,917,105,1
2859,917,97,2
2860,917,68,2
2861,917,84,2
2862,918,85,1
2863,918,132,1
2864,919,115,3
2865,919,131,3
2866,920,39,3
2867,920,97,2
2868,921,138,1
2869,921,24,2
2870,921,52,2
2871,922,58,2
2872,922,32,1
2873,922,5,3
2874,923,50,3
2875,923,102,2
2876,923,119,3
2877,924,3,3
2878,924,45,2
2879,924,72,3
2880,924,128,1
2881,925,59,1
2882,925,75,2
2883,926,116,3
2884,926,106,3
2885,926,72,3
2886,926,80,3
2887,927,1,3
2888,927,5,1
2889,927,56,2
2890,927,87,3
2891,928,36,2
2892,928,58,2
2893,928,64,2
2894,928,111,3
2895,929,10,3
2896,929,4,2
2897,930,111,3
2898,930,132,3
2899,930,36,3
2900,930,64,3
2901,931,17,1
2902,931,127,2
2903,932,32,1
2904,932,33,2
2905,932,149,2
2906,933,9,1
2907,933,25,3
2908,933,61,2
2909,933,144,2
2910,934,108,2
2911,934,135,1
2912,934,55,2
2913,934,97,1
2914,935,24,3
2915,935,97,1
2916,935,133,1
2917,936,7,3
2918,936,78,2
2919,936,97,1
2920,936,131,3
2921,937,42,3
2922,937,129,3
2923,937,144,2
2924,938,126,3
2925,938,88,2
2926,938,114,2
2927,939,119,2
2928,939,61,2
2929,939,3,3
2930,940,22,1
2931,940,38,1
2932,940,53,1
2933,941,18,3
2934,941,93,2
2935,941,97,2
2936,941,140,2
2937,942,6,2
2938,942,32,1
2939,942,65,3
2940,942,73,3
2941,943,101,3
2942,943,75,1
2943,944,26,1
2944,944,61,3
2945,945,32,3
2946,945,86,1
2947,946,8,3
2948,946,103,1
2949,946,111,2
2950,946,151,3
2951,947,51,2
2952,947,144,2
2953,948,41,3
2954,948,103,2
2955,948,9,2
2956,949,34,2
2957,949,100,1
2958,949,135,2
2959,950,7,3
2960,950,24,3
2961,950,119,1
2962,950,150,3
2963,951,15,3
2964,951,39,3
2965,951,110,2
2966,952,58,2
2967,952,7,2
2968,953,149,3
2969,953,42,1
2970,953,5,2
2971,953,24,1
2972,954,10,1
2973,954,77,1
2974,954,102,1
2975,954,148,2
2976,955,24,2
2977,955,10,3
2978,955,18,1
2979,956,67,3
2980,956,97,3
2981,956,59,1
2982,957,116,1
2983,957,148,2
2984,957,11,3
2985,957,33,1
2986,958,30,2
2987,958,39,3
2988,958,64,1
2989,959,47,3
2990,959,53,1
2991,959,117,3
2992,959,151,1
2993,960,49,3
2994,960,69,2
2995,960,93,2
2996,961,95,3
2997,961,126,1
2998,962,49,3
2999,962,24,1
3000,962,4,2
3001,963,30,2
3002,963,49,1
3003,963,103,1
3004,964,33,2
3005,964,71,1
3006,964,97,2
3007,964,101,2
3008,965,126,3
3009,965,25,2
3010,965,94,3
3011,965,96,2
3012,966,146,1
3013,966,84,3
3014,966,24,3
3015,967,33,2
3016,967,97,1
3017,967,138,3
3018,968,97,3
3019,968,100,1
3020,968,111,3
3021,968,135,3
3022,969,5,3
3023,969,42,1
3024,970,5,3
3025,970,24,3
3026,970,56,3
3027,971,56,3
3028,971,98,1
3029,971,51,2
3030,972,78,3
3031,972,152,1
3032,973,39,3
3033,973,47,1
3034,973,130,1
3035,973,147,1
3036,974,1,2
3037,974,78,2
3038,974,134,2
3039,975,111,3
3040,975,132,1
3041,976,138,2
3042,976,128,3
3043,976,24,1
3044,976,97,3
3045,977,73,2
3046,977,119,3
3047,978,51,2
3048,978,138,1
3049,979,11,1
3050,979,14,2
3051,979,35,1
3052,980,76,1
3053,980,97,2
3054,980,117,2
3055,981,9,2
3056,981,30,3
3057,981,1,1
3058,982,49,2
3059,982,95,1
3060,983,3,3
3061,983,6,1
3062,983,64,3
3063,983,119,1
3064,984,24,1
3065,984,51,3
3066,985,140,3
3067,985,35,1
3068,985,102,2
3069,985,111,3
3070,986,140,1
3071,986,120,1
3072,987,35,2
3073,987,44,2
3074,987,74,2
3075,987,102,1
3076,988,2,2
3077,988,57,1
3078,988,68,2
3079,988,89,2
3080,989,5,1
3081,989,26,1
3082,989,50,3
3083,989,63,1
3084,990,143,1
3085,990,53,2
3086,990,94,1
3087,991,24,1
3088,991,97,2
3089,992,65,2
3090,992,97,3
3091,992,135,1
3092,993,24,3
3093,993,85,3
3094,994,6,3
3095,994,27,1
3096,995,147,3
3097,995,133,3
3098,995,37,1
3099,995,24,3
3100,996,40,1
3101,996,128,2
3102,997,11,3
3103,997,29,3
3104,997,59,1
3105,998,55,3
3106,998,59,1
3107,998,97,1
3108,998,134,3
3109,999,59,3
3110,999,62,1
3111,999,17,1
3112,999,19,1
3113,1000,37,1
3114,1000,71,3
3115,1000,92,3
3116,1001,34,2
3117,1001,72,1
3118,1001,114,2
3119,1001,134,1
3120,1002,5,2
3121,1002,149,1
3122,1003,33,2
3123,1003,119,1
3124,1004,117,1
3125,1004,104,3
3126,1004,10,3
3127,1004,92,3
3128,1005,29,2
3129,1005,68,3
3130,1005,76,1
3131,1006,9,1
3132,1006,97,3
3133,1007,3,3
3134,1007,54,3
3135,1008,131,2
3136,1008,100,2
3137,1008,114,3
3138,1009,117,1
3139,1009,3,1
3140,1009,96,3
3141,1010,24,3
3142,1010,46,1
3143,1010,56,2
3144,1010,132,2
3145,1011,88,1
3146,1011,24,3
3147,1011,100,1
3148,1012,72,2
3149,1012,25,2
3150,1012,118,3
3151,1013,117,1
3152,1013,5,2
3153,1014,97,2
3154,1014,32,2
3155,1014,34,3
3156,1015,46,2
3157,1015,101,3
3158,1015,148,2
3159,1016,5,3
3160,1016,30,3
3161,1016,37,1
3162,1016,69,3
3163,1017,79,2
3164,1017,80,1
3165,1017,111,2
3166,1017,145,3
3167,1018,42,1
3168,1018,19,2
3169,1018,10,1
3170,1019,22,2
3171,1019,74,2
3172,1020,42,2
3173,1020,93,3
3174,1020,129,1
3175,1021,24,2
3176,1021,37,1
3177,1021,46,3
3178,1021,80,1
3179,1022,5,3
3180,1022,91,3
3181,1023,121,1
3182,1023,115,3
3183,1023,97,2
3184,1023,87,1
3185,1024,5,2
3186,1024,67,1
3187,1024,92,3
3188,1025,59,1
3189,1025,117,2
3190,1026,61,1
3191,1026,65,2
3192,1027,28,3
3193,1027,57,1
3194,1028,84,3
3195,1028,99,1
3196,1028,59,3
3197,1029,27,2
3198,1029,35,2
3199,1029,46,2
3200,1030,30,1
3201,1030,65,2
3202,1030,119,3
3203,1031,24,3
3204,1031,64,1
